game_id,na_sales,jp_sales,pal_sales,other_sales,total_sales
3399,0.06,,0.01,0.0,0.07
3400,0.03,,0.03,0.01,0.07
3401,0.06,,0.01,0.01,0.07
3402,0.01,,0.04,0.01,0.07
3403,0.05,,0.01,0.0,0.07
3404,0.05,,0.01,0.01,0.07
3405,,,0.06,0.01,0.07
3406,0.05,,0.02,0.0,0.07
3407,0.04,,0.03,0.0,0.07
3408,0.03,,0.03,0.01,0.07
3409,,0.01,0.04,0.01,0.07
3410,0.05,,0.02,0.0,0.07
3411,0.05,,0.01,0.0,0.07
3412,0.06,,0.0,0.01,0.07
3413,0.06,,0.02,0.0,0.07
3414,0.05,,0.02,0.0,0.07
3415,0.07,,0.0,0.01,0.07
3416,0.05,,0.02,0.0,0.07
3417,0.04,,0.03,0.0,0.07
3418,0.06,,0.0,0.01,0.07
3419,0.06,,0.0,0.0,0.07
3420,0.05,,0.02,0.0,0.07
3421,,0.07,,,0.07
3422,0.06,,0.01,0.0,0.07
3423,0.05,,0.01,0.01,0.07
3424,0.05,,0.01,0.0,0.07
3425,0.05,,0.01,0.0,0.07
3426,0.05,,0.02,0.0,0.07
3427,0.06,,0.0,0.01,0.07
3428,0.02,0.03,0.01,0.0,0.07
3429,0.03,0.04,,0.0,0.07
3430,0.05,,0.01,0.0,0.07
3431,0.06,,0.0,0.01,0.07
3432,0.04,,0.03,0.0,0.07
3433,0.05,,0.02,0.0,0.07
3434,0.03,0.04,0.0,0.0,0.07
3435,,,0.06,0.01,0.07
3436,0.06,,,0.01,0.07
3437,0.01,,0.05,0.01,0.07
3438,0.04,,0.03,0.0,0.07
3439,0.02,0.05,0.0,0.0,0.07
3440,0.03,0.02,0.0,0.0,0.07
3441,0.05,,0.02,0.0,0.07
3442,0.06,,0.0,0.0,0.07
3443,0.01,,0.05,0.01,0.07
3444,,,0.06,0.01,0.07
3445,0.03,,0.02,0.01,0.07
3446,0.04,,0.03,0.0,0.07
3447,0.06,,0.01,0.0,0.07
3448,0.05,,0.01,0.0,0.07
3449,0.05,,0.01,0.0,0.07
3450,,,0.05,0.01,0.07
3451,0.06,,0.0,0.01,0.07
3452,0.03,,0.03,0.01,0.07
3453,,0.07,,,0.07
3454,0.06,,0.01,0.0,0.07
3455,0.07,0.0,,0.01,0.07
3456,0.05,,0.02,0.0,0.07
3457,0.04,,0.02,0.01,0.07
3458,0.04,0.01,0.01,0.01,0.07
3459,,0.04,0.03,0.0,0.07
3460,0.04,,0.03,0.0,0.07
3461,0.05,,0.01,0.0,0.07
3462,0.04,,0.01,0.0,0.06
3463,0.05,,,0.0,0.06
3464,0.03,,0.02,0.0,0.06
3465,0.04,,0.01,0.0,0.06
3466,,0.06,,0.0,0.06
3467,0.05,,,0.01,0.06
3468,0.04,,0.01,0.0,0.06
3469,0.03,,0.02,0.0,0.06
3470,0.04,,0.02,0.0,0.06
3471,,0.05,0.01,0.0,0.06
3472,0.04,,0.01,0.0,0.06
3473,0.01,,0.04,0.01,0.06
3474,0.04,,0.01,0.0,0.06
3475,,,0.05,0.01,0.06
3476,0.01,,0.05,0.01,0.06
3477,,0.06,,0.0,0.06
3478,,,0.05,0.01,0.06
3479,0.05,,0.0,0.0,0.06
3480,0.05,0.0,0.0,0.01,0.06
3481,0.05,,0.01,0.0,0.06
3482,0.05,,0.02,0.0,0.06
3483,0.05,,0.01,0.0,0.06
3484,0.04,,0.01,0.0,0.06
3485,0.05,,0.01,0.0,0.06
3486,0.03,,0.02,0.01,0.06
3487,0.06,,,0.0,0.06
3488,,0.06,,,0.06
3489,0.04,,0.01,0.01,0.06
3490,0.05,,0.0,0.0,0.06
3491,0.06,,,0.0,0.06
3492,0.06,,0.0,0.0,0.06
3493,0.05,,0.02,0.0,0.06
3494,0.05,,0.01,0.0,0.06
3495,0.04,,0.01,0.0,0.06
3496,0.05,,,0.0,0.06
3497,0.05,,0.0,0.0,0.06
3498,0.03,,0.02,0.01,0.06
3499,0.03,0.01,0.01,0.0,0.06
3500,0.06,,0.0,0.0,0.06
3501,0.04,,0.02,0.0,0.06
3502,0.03,,0.02,0.01,0.06
3503,0.06,,0.0,0.0,0.06
3504,,0.05,,0.0,0.06
3505,,,0.05,0.01,0.06
3506,0.03,,0.02,0.01,0.06
3507,0.01,,0.04,0.01,0.06
3508,0.05,,0.01,0.0,0.06
3509,0.06,,,0.0,0.06
3510,0.05,,0.01,0.0,0.06
3511,0.05,,0.01,0.0,0.06
3512,0.0,,0.05,0.01,0.06
3513,0.05,,0.01,0.0,0.06
3514,0.05,,0.02,0.0,0.06
3515,0.04,,0.02,0.0,0.06
3516,0.04,,0.02,0.01,0.06
3517,,,0.05,0.01,0.06
3518,0.04,,0.01,0.0,0.06
3519,0.03,,0.02,0.0,0.06
3520,0.05,,0.01,0.0,0.06
3521,0.05,,0.01,0.0,0.06
3522,0.05,,0.02,0.0,0.06
3523,0.05,,0.01,0.0,0.06
3524,,,0.05,0.01,0.06
3525,0.04,,0.01,0.0,0.06
3526,0.04,,0.01,0.0,0.06
3527,,,0.05,0.01,0.06
3528,0.06,,0.0,0.0,0.06
3529,0.06,,0.0,0.0,0.06
3530,0.01,,0.04,0.01,0.06
3531,0.05,,0.0,0.0,0.06
3532,0.06,,,0.0,0.06
3533,0.04,,0.01,0.0,0.06
3534,,,0.06,0.0,0.06
3535,0.04,,0.02,0.0,0.06
3536,,0.03,0.03,0.0,0.06
3537,0.0,,0.05,0.01,0.06
3538,0.06,,0.0,0.0,0.06
3539,0.05,,0.01,0.0,0.06
3540,0.05,,,0.0,0.06
3541,,0.06,,0.0,0.06
3542,0.04,,0.01,0.0,0.06
3543,0.04,0.01,0.0,0.0,0.06
3544,0.04,,0.01,0.0,0.06
3545,0.04,,0.02,0.0,0.06
3546,,,0.05,0.01,0.06
3547,0.05,,0.01,0.0,0.06
3548,0.03,,0.02,0.0,0.06
3549,0.04,,,0.01,0.05
3550,0.03,,0.02,0.0,0.05
3551,0.03,,0.01,0.0,0.05
3552,0.03,,0.01,0.0,0.05
3553,0.03,,0.01,0.0,0.05
3554,0.04,,0.01,0.0,0.05
3555,,0.05,,0.0,0.05
3556,,0.05,,,0.05
3557,0.03,,0.01,0.0,0.05
3558,0.01,,0.04,0.01,0.05
3559,0.04,,0.01,0.0,0.05
3560,0.04,,0.01,0.0,0.05
3561,,0.05,,0.0,0.05
3562,0.05,,0.0,0.0,0.05
3563,0.04,,,0.0,0.05
3564,0.03,,0.01,0.0,0.05
3565,,0.05,,,0.05
3566,0.03,,0.02,0.01,0.05
3567,,,0.04,0.01,0.05
3568,0.04,,0.0,0.0,0.05
3569,0.03,,0.02,0.0,0.05
3570,0.03,,0.02,0.01,0.05
3571,0.05,,0.0,0.0,0.05
3572,0.05,,0.0,0.0,0.05
3573,0.04,,0.01,0.0,0.05
3574,0.04,,0.01,0.0,0.05
3575,0.05,,,0.01,0.05
3576,0.04,,0.01,0.0,0.05
3577,0.05,,0.0,0.0,0.05
3578,0.02,,0.03,0.01,0.05
3579,0.05,,0.0,0.0,0.05
3580,0.05,,,0.01,0.05
3581,0.04,,0.0,0.0,0.05
3582,0.03,,0.01,0.0,0.05
3583,0.04,,0.01,0.0,0.05
3584,0.04,,0.01,,0.05
3585,0.04,,0.01,0.01,0.05
3586,0.04,,0.01,0.0,0.05
3587,0.01,,0.03,0.0,0.05
3588,0.04,,0.01,0.0,0.05
3589,0.05,,0.0,0.0,0.05
3590,0.03,,0.01,0.01,0.05
3591,0.05,,,0.0,0.05
3592,0.04,,0.01,0.0,0.05
3593,0.03,,0.01,0.01,0.05
3594,0.05,,0.0,0.0,0.05
3595,,0.05,,,0.05
3596,,,0.05,0.01,0.05
3597,0.05,,0.0,0.0,0.05
3598,0.05,,,0.0,0.05
3599,0.03,,0.02,0.0,0.05
3600,0.04,,0.01,0.0,0.05
3601,0.04,,0.01,0.0,0.05
3602,0.04,,0.01,0.0,0.05
3603,0.01,0.03,0.0,0.0,0.05
3604,0.03,,0.01,0.0,0.05
3605,0.04,,0.01,0.0,0.05
3606,0.04,,0.0,0.0,0.05
3607,0.04,,0.01,0.0,0.05
3608,0.03,,0.01,0.0,0.05
3609,0.03,,0.01,0.0,0.05
3610,0.04,,0.0,0.0,0.05
3611,0.04,,0.01,0.0,0.05
3612,0.05,,,0.0,0.05
3613,,,0.05,0.01,0.05
3614,0.04,,0.0,0.0,0.05
3615,,,0.04,0.01,0.05
3616,0.03,,0.01,0.0,0.05
3617,,,0.04,0.01,0.05
3618,0.04,,0.01,0.0,0.05
3619,,0.05,,,0.05
3620,,,0.04,0.01,0.05
3621,0.05,,,0.0,0.05
3622,0.01,0.03,0.01,0.0,0.05
3623,,,0.04,0.01,0.05
3624,0.03,,0.02,0.01,0.05
3625,0.04,,0.01,0.0,0.05
3626,0.05,,0.0,0.0,0.05
3627,0.03,,0.02,0.01,0.05
3628,0.03,,0.01,0.0,0.05
3629,0.04,,0.01,0.0,0.05
3630,,,0.04,0.0,0.05
3631,0.04,,,0.0,0.05
3632,0.03,,0.01,0.0,0.05
3633,0.03,,0.01,0.0,0.04
3634,0.03,,0.01,0.0,0.04
3635,0.03,,0.01,0.0,0.04
3636,,,0.04,0.0,0.04
3637,,,0.04,0.01,0.04
3638,,,0.04,0.0,0.04
3639,0.04,,,0.0,0.04
3640,,,0.04,0.0,0.04
3641,,,0.03,0.0,0.04
3642,0.02,,0.01,0.0,0.04
3643,0.03,,0.0,0.0,0.04
3644,0.03,,0.0,0.0,0.04
3645,0.03,,0.01,0.0,0.04
3646,0.01,,0.02,0.0,0.04
3647,,,0.04,0.01,0.04
3648,,0.04,,,0.04
3649,0.0,,0.03,0.01,0.04
3650,,0.02,0.02,0.0,0.04
3651,0.03,,0.01,0.0,0.04
3652,0.03,0.01,,0.0,0.04
3653,,0.04,,,0.04
3654,0.02,0.02,0.0,0.0,0.04
3655,0.04,,0.0,0.0,0.04
3656,0.03,,0.0,0.0,0.04
3657,0.01,,0.02,0.0,0.04
3658,0.03,,0.01,0.0,0.04
3659,0.03,,,0.0,0.04
3660,0.02,,0.01,0.0,0.04
3661,0.03,,0.01,0.0,0.04
3662,0.02,,0.01,0.0,0.04
3663,,,0.03,0.01,0.04
3664,0.03,,0.01,0.0,0.04
3665,0.04,,,0.0,0.04
3666,0.03,,,0.0,0.04
3667,,,0.03,0.01,0.04
3668,0.02,,0.01,0.01,0.04
3669,0.04,,,0.0,0.04
3670,,,0.03,0.0,0.04
3671,0.03,,,0.0,0.04
3672,0.02,,0.02,0.0,0.04
3673,0.02,,0.02,0.0,0.04
3674,0.03,,0.01,0.0,0.04
3675,0.04,,0.0,0.0,0.04
3676,0.03,,0.01,0.0,0.04
3677,0.01,,0.03,0.0,0.04
3678,0.03,,0.0,0.0,0.04
3679,0.02,,0.02,0.0,0.04
3680,0.03,,0.01,0.0,0.04
3681,0.04,,,0.0,0.04
3682,0.01,,0.03,0.01,0.04
3683,0.04,,,0.0,0.04
3684,0.02,,0.02,0.0,0.04
3685,0.03,,0.01,0.0,0.04
3686,0.03,,0.01,0.0,0.04
3687,,,0.04,0.0,0.04
3688,0.03,,0.0,0.01,0.04
3689,,,0.04,0.0,0.04
3690,0.03,,,0.0,0.04
3691,,,0.04,0.0,0.04
3692,,,0.04,0.0,0.04
3693,0.03,,0.0,0.0,0.04
3694,0.02,,0.01,0.0,0.04
3695,0.03,,0.01,0.01,0.04
3696,0.04,,0.0,0.0,0.04
3697,0.03,,0.01,0.0,0.04
3698,,,0.03,0.01,0.04
3699,0.04,,0.0,0.0,0.04
3700,,,0.03,0.01,0.04
3701,0.03,,0.01,0.0,0.04
3702,,,0.03,0.0,0.04
3703,0.03,,0.01,0.0,0.04
3704,0.03,,0.01,0.0,0.04
3705,0.03,,0.01,0.0,0.04
3706,0.02,,0.01,0.0,0.03
3707,0.02,,0.01,0.0,0.03
3708,0.0,,0.02,0.0,0.03
3709,0.02,,0.01,0.0,0.03
3710,0.03,,,0.0,0.03
3711,0.02,,0.01,0.0,0.03
3712,0.02,,0.0,0.0,0.03
3713,0.02,,0.01,0.0,0.03
3714,0.02,,0.01,0.0,0.03
3715,0.01,,0.01,0.0,0.03
3716,0.03,,0.01,0.0,0.03
3717,,,0.03,0.0,0.03
3718,,,0.02,0.0,0.03
3719,0.02,,0.01,0.0,0.03
3720,0.01,0.01,0.0,0.0,0.03
3721,0.02,,0.01,0.0,0.03
3722,0.02,,0.01,0.0,0.03
3723,0.02,0.01,,0.0,0.03
3724,,,0.03,0.0,0.03
3725,,0.03,,,0.03
3726,0.0,,0.03,0.0,0.03
3727,0.03,,0.01,0.0,0.03
3728,0.03,,0.01,0.0,0.03
3729,0.01,,0.01,0.0,0.03
3730,0.02,,0.01,0.0,0.03
3731,0.02,,0.01,0.0,0.03
3732,0.02,,0.01,0.0,0.03
3733,0.02,,0.01,0.0,0.03
3734,0.02,,0.01,0.0,0.03
3735,0.03,,0.01,0.0,0.03
3736,0.02,,0.01,0.0,0.03
3737,,,0.03,0.0,0.03
3738,0.02,,0.01,0.0,0.03
3739,0.01,,0.01,0.0,0.03
3740,0.03,,,0.0,0.03
3741,0.01,,0.01,0.0,0.03
3742,0.02,,0.01,0.0,0.03
3743,0.03,,0.0,0.0,0.03
3744,0.02,,0.01,0.0,0.03
3745,,,0.03,0.01,0.03
3746,0.01,,0.02,0.0,0.03
3747,,,0.03,0.0,0.03
3748,,,0.03,0.0,0.03
3749,,,0.03,0.0,0.03
3750,,,0.03,0.01,0.03
3751,,,0.03,0.0,0.03
3752,,,0.03,0.0,0.03
3753,0.02,,0.01,0.0,0.03
3754,,,0.02,0.0,0.03
3755,0.02,,0.01,0.0,0.03
3756,0.02,,0.01,0.0,0.03
3757,0.02,,0.01,0.0,0.03
3758,0.03,,,0.0,0.03
3759,0.02,,0.01,0.0,0.03
3760,0.02,,0.01,0.0,0.03
3761,0.02,,,0.0,0.03
3762,0.02,,0.01,0.0,0.03
3763,0.03,,,0.0,0.03
3764,0.0,,0.02,0.0,0.03
3765,0.03,,0.01,0.0,0.03
3766,0.03,,,0.0,0.03
3767,0.02,,0.01,0.0,0.03
3768,0.02,,0.01,0.0,0.03
3769,0.02,,0.01,0.0,0.03
3770,0.02,,0.01,0.0,0.03
3771,0.02,,0.01,0.0,0.03
3772,0.02,,0.01,0.0,0.03
3773,,,0.02,0.0,0.03
3774,0.02,,,0.0,0.03
3775,0.01,,0.01,0.0,0.03
3776,,,0.02,0.0,0.03
3777,0.01,,0.01,0.0,0.03
3778,0.02,,0.01,0.0,0.03
3779,0.01,,0.01,0.0,0.03
3780,0.02,,0.01,0.0,0.03
3781,0.01,,0.02,0.0,0.03
3782,0.02,,0.01,0.0,0.03
3783,0.02,,0.01,0.0,0.03
3784,0.03,,0.0,0.0,0.03
3785,,0.03,,,0.03
3786,0.03,,,,0.03
3787,0.03,,0.0,0.0,0.03
3788,0.01,,0.02,0.0,0.03
3789,0.02,,0.01,0.0,0.03
3790,0.02,,0.01,0.0,0.03
3791,0.02,,0.01,0.0,0.03
3792,0.02,,0.01,0.0,0.03
3793,0.02,,,0.0,0.03
3794,,0.03,,,0.03
3795,0.03,,0.0,0.0,0.03
3796,,0.03,,,0.03
3797,0.02,,0.01,0.0,0.03
3798,0.01,,0.0,0.0,0.02
3799,0.01,,0.0,0.0,0.02
3800,,,0.02,0.0,0.02
3801,,,0.02,0.0,0.02
3802,0.01,,0.01,0.0,0.02
3803,0.01,0.0,0.01,0.0,0.02
3804,0.01,,0.01,0.0,0.02
3805,,,0.02,0.0,0.02
3806,0.01,,0.01,0.0,0.02
3807,,,0.01,0.0,0.02
3808,,,0.01,0.0,0.02
3809,,,0.01,0.0,0.02
3810,0.01,,0.0,0.0,0.02
3811,0.01,,0.0,0.0,0.02
3812,0.01,,0.0,0.0,0.02
3813,0.01,,0.01,0.0,0.02
3814,,,0.02,0.0,0.02
3815,,,0.02,0.0,0.02
3816,,,0.02,0.0,0.02
3817,0.02,,0.0,0.0,0.02
3818,0.01,,0.01,0.0,0.02
3819,0.02,,0.01,0.0,0.02
3820,0.01,,0.0,0.0,0.02
3821,0.02,,0.0,0.0,0.02
3822,0.01,,0.01,0.0,0.02
3823,,0.02,,,0.02
3824,0.01,,0.01,0.0,0.02
3825,,0.02,,,0.02
3826,0.01,,0.01,0.0,0.02
3827,0.02,,0.01,0.0,0.02
3828,0.02,,0.01,0.0,0.02
3829,,,0.02,0.0,0.02
3830,,,0.02,0.0,0.02
3831,,,0.02,0.0,0.02
3832,0.01,,,0.0,0.02
3833,,,0.02,,0.02
3834,0.01,,0.01,0.0,0.02
3835,,0.01,0.01,0.0,0.02
3836,0.02,,,0.0,0.02
3837,,,0.02,0.0,0.02
3838,0.01,0.01,,0.0,0.02
3839,,,0.02,0.0,0.02
3840,0.02,,0.0,0.0,0.02
3841,0.01,,0.0,0.0,0.02
3842,,,0.02,0.0,0.02
3843,,,0.02,0.0,0.02
3844,0.01,,0.01,0.0,0.02
3845,,,0.02,0.0,0.02
3846,,,0.02,0.0,0.02
3847,,0.02,,,0.02
3848,0.02,,0.0,0.0,0.02
3849,,,0.02,0.0,0.02
3850,0.01,,0.0,0.0,0.02
3851,,,0.02,0.0,0.02
3852,0.02,,,0.0,0.02
3853,0.01,,0.01,0.0,0.02
3854,0.01,,,0.0,0.02
3855,0.02,,0.01,0.0,0.02
3856,0.02,,0.0,0.0,0.02
3857,0.02,,0.0,0.0,0.02
3858,,,0.01,0.0,0.02
3859,0.02,,0.0,0.0,0.02
3860,0.02,,0.01,0.0,0.02
3861,,,0.02,0.0,0.02
3862,0.02,,,0.0,0.02
3863,0.01,,0.0,0.0,0.02
3864,0.02,,0.01,0.0,0.02
3865,,,0.02,0.0,0.02
3866,,,0.01,0.0,0.02
3867,,,0.02,0.0,0.02
3868,0.02,,0.01,0.0,0.02
3869,0.02,,,0.0,0.02
3870,,,0.02,0.0,0.02
3871,,,0.02,0.0,0.02
3872,0.01,,0.0,0.0,0.02
3873,,,0.01,0.0,0.02
3874,0.01,,0.0,0.0,0.02
3875,0.01,,0.0,0.0,0.02
3876,,,0.01,0.0,0.02
3877,0.01,,0.01,0.0,0.02
3878,0.01,,,0.0,0.02
3879,,,0.02,0.0,0.02
3880,0.01,,0.0,0.0,0.02
3881,0.0,,0.01,0.0,0.02
3882,,,0.01,0.0,0.02
3883,,,0.02,0.0,0.02
3884,,,0.01,0.0,0.02
3885,0.02,,0.01,0.0,0.02
3886,0.0,,0.02,0.0,0.02
3887,,,0.01,0.0,0.01
3888,,,0.01,0.0,0.01
3889,0.01,,0.0,0.0,0.01
3890,0.01,,0.0,0.0,0.01
3891,,,0.01,0.0,0.01
3892,0.01,,0.0,0.0,0.01
3893,0.01,,0.0,0.0,0.01
3894,0.01,,0.0,0.0,0.01
3895,0.01,,,0.0,0.01
3896,0.01,,,0.0,0.01
3897,0.01,,0.0,0.0,0.01
3898,0.01,,,0.0,0.01
3899,0.01,,,0.0,0.01
3900,,,0.01,0.0,0.01
3901,0.01,,0.0,0.0,0.01
3902,0.0,,0.0,0.0,0.01
3903,0.01,,0.0,0.0,0.01
3904,0.01,,0.0,0.0,0.01
3905,0.01,,,0.0,0.01
3906,,,0.01,0.0,0.01
3907,0.0,,0.01,0.0,0.01
3908,0.01,,0.0,0.0,0.01
3909,0.0,,0.0,0.0,0.01
3910,0.01,,0.0,0.0,0.01
3911,,,0.01,0.0,0.01
3912,,,0.01,0.0,0.01
3913,,,0.01,0.0,0.01
3914,,,0.01,0.0,0.01
3915,0.0,,0.0,0.0,0.01
3916,,0.01,,0.0,0.01
3917,0.01,,,0.0,0.01
3918,,,0.0,0.0,0.01
3919,0.01,,,0.0,0.01
3920,,,0.0,0.0,0.01
3921,0.01,,0.0,0.0,0.01
3922,,,0.01,,0.01
3923,0.01,,,0.0,0.01
3924,0.01,,,0.0,0.01
3925,,,0.01,0.0,0.01
3926,0.0,,0.0,0.0,0.01
3927,0.0,,0.0,0.0,0.01
3928,0.01,,0.0,0.0,0.01
3929,,,0.01,0.0,0.01
3930,0.01,,0.0,0.0,0.01
3931,0.01,,0.0,0.0,0.01
3932,,,0.01,0.0,0.01
3933,0.01,,0.0,0.0,0.01
3934,,,0.01,0.0,0.01
3935,,,0.01,0.0,0.01
3936,,,0.01,0.0,0.01
3937,,,0.01,0.0,0.01
3938,0.01,,0.0,0.0,0.01
3939,0.01,,0.0,0.0,0.01
3940,,,0.01,0.0,0.01
3941,0.01,,,0.0,0.01
3942,,0.01,,,0.01
3943,,,0.01,0.0,0.01
3944,0.0,,0.0,0.0,0.01
3945,,,0.01,0.0,0.01
3946,,0.01,,0.0,0.01
3947,,,0.01,0.0,0.01
3948,0.01,,,0.0,0.01
3949,0.01,,0.0,0.0,0.01
3950,0.0,,0.0,0.0,0.01
3951,0.0,,0.0,0.0,0.01
3952,0.0,,0.0,0.0,0.01
3953,,,0.01,0.0,0.01
3954,0.01,,0.0,0.0,0.01
3955,,,0.01,0.0,0.01
3956,,,0.01,0.0,0.01
3957,0.01,,0.0,0.0,0.01
3958,,0.01,0.0,0.0,0.01
3959,,,0.0,0.0,0.01
3960,,,0.01,0.0,0.01
3961,0.01,,,0.0,0.01
3962,0.01,,0.0,0.0,0.01
3963,0.01,,0.0,0.0,0.01
3964,,0.01,0.0,0.0,0.01
3965,,,0.01,0.0,0.01
3966,,,0.01,0.0,0.01
3967,0.01,,0.0,0.0,0.01
3968,0.01,,,0.0,0.01
3969,,,0.01,0.0,0.01
3970,,,0.01,0.0,0.01
3971,0.01,,0.0,0.0,0.01
3972,,0.01,,,0.01
3973,,,0.01,0.0,0.01
3974,0.01,,,0.0,0.01
3975,0.01,,0.0,0.0,0.01
3976,,,0.0,0.0,0.0
3977,,0.0,,,0.0
3978,0.0,,0.0,0.0,0.0
3979,,0.0,,0.0,0.0
3980,0.0,,,0.0,0.0
3981,0.0,,0.0,0.0,0.0
3982,0.0,,0.0,0.0,0.0
3983,,,0.0,0.0,0.0
3984,,,0.0,0.0,0.0
3985,,,0.0,,0.0
3986,,,0.0,,0.0
3987,,,0.0,0.0,0.0
3988,,,0.0,0.0,0.0
3989,,,0.0,0.0,0.0
3990,,,0.0,0.0,0.0
3991,,,0.0,0.0,0.0
3992,,,0.0,0.0,0.0
3993,,,0.0,0.0,0.0
3994,,,0.0,0.0,0.0
3995,,,0.0,0.0,0.0
3996,,,0.0,,0.0
3997,,,0.0,0.0,0.0
3998,,,0.0,,0.0
3999,,,0.0,,0.0
4000,,,0.0,,0.0
4001,,,0.0,,0.0
4002,,,0.0,,0.0
4003,,,0.0,0.0,0.0
4004,,,0.0,0.0,0.0
4005,0.0,,,,0.0
4006,,,0.0,,0.0
4007,0.0,,0.0,0.0,0.0
4008,0.0,,0.0,0.0,0.0
4009,0.0,,,0.0,0.0
4010,,,0.0,0.0,0.0
4011,,,0.0,0.0,0.0
4012,,,0.0,0.0,0.0
4013,,,0.0,0.0,0.0
4014,,,0.0,0.0,0.0
4015,0.0,,0.0,0.0,0.0
4016,0.0,,,0.0,0.0
4017,0.0,,0.0,0.0,0.0
4018,,,0.0,0.0,0.0
4019,,,0.0,0.0,0.0
4020,0.0,,0.0,0.0,0.0
4021,,,0.0,0.0,0.0
4022,,,0.0,0.0,0.0
4023,0.0,,0.0,,0.0
4024,0.0,,0.0,,0.0
4025,,,0.0,0.0,0.0
4026,,,0.0,0.0,0.0
4027,,0.0,,,0.0
4028,,,0.0,0.0,0.0
4029,0.0,,0.0,0.0,0.0
4030,,0.0,,,0.0
4031,,,0.0,,0.0
4032,,,0.0,0.0,0.0
4033,,,0.0,0.0,0.0
4034,,,0.0,0.0,0.0
4035,,,0.0,0.0,0.0
4036,,,0.0,0.0,0.0
4037,,,0.0,0.0,0.0
4038,,,0.0,0.0,0.0
4039,,,0.0,0.0,0.0
4040,,,0.0,0.0,0.0
4041,0.0,,0.0,0.0,0.0
4042,,,0.0,0.0,0.0
4043,,,0.0,0.0,0.0
4044,,,0.0,0.0,0.0
4045,0.0,,0.0,,0.0
4046,,,0.0,0.0,0.0
4047,,,0.0,,0.0
4048,,,0.0,,0.0
4049,,,0.0,0.0,0.0
4050,,,0.0,0.0,0.0
4051,,,0.0,0.0,0.0
4052,,,0.0,,0.0
4053,,,0.0,0.0,0.0
4054,,,0.0,0.0,0.0
4055,0.0,,0.0,0.0,0.0
4056,,,0.0,0.0,0.0
4057,0.0,,0.0,0.0,0.0
4058,0.0,,0.0,0.0,0.0
4059,,,0.0,0.0,0.0
4060,0.0,,0.0,0.0,0.0
4061,,,0.0,0.0,0.0
4062,,,0.0,0.0,0.0
4063,0.0,,0.0,0.0,0.0
4064,0.0,,0.0,0.0,0.0
4065,,,0.0,,0.0
4066,0.0,,0.0,,0.0
4067,,,0.0,0.0,0.0
4068,0.0,,0.0,,0.0
4069,0.0,,0.0,,0.0
4070,,,0.0,,0.0
4071,,,0.0,,0.0
4072,,,0.0,0.0,0.0
4073,,,0.0,0.0,0.0
4074,,,0.0,,0.0
4075,,,0.0,0.0,0.0
4076,,,0.0,0.0,0.0
4077,,,0.0,0.0,0.0
4078,,,0.0,0.0,0.0
4079,0.0,,,0.0,0.0
4080,,,0.0,0.0,0.0
4081,,,0.0,0.0,0.0
4082,,,0.0,0.0,0.0
4083,0.0,,0.0,0.0,0.0
4084,,,0.0,0.0,0.0
4085,,,0.0,0.0,0.0
4086,,,0.0,0.0,0.0
4087,,,0.0,0.0,0.0
4088,,,0.0,0.0,0.0
4089,,,0.0,0.0,0.0
4090,,,0.0,0.0,0.0
4091,,,0.0,0.0,0.0
4092,,,0.0,,0.0
4093,0.0,,0.0,0.0,0.0
4094,,,0.0,,0.0
4095,,,0.0,,0.0
4096,,,0.0,0.0,0.0
4097,0.0,,0.0,0.0,0.0
4098,,,0.0,0.0,0.0
4099,,,0.0,0.0,0.0
4100,0.0,,0.0,0.0,0.0
4101,,0.0,,,0.0
4102,,,0.0,0.0,0.0
4103,,,0.0,,0.0
4104,,,0.0,0.0,0.0
4105,0.0,,,0.0,0.0
4106,0.0,,0.0,0.0,0.0
4107,,,0.0,0.0,0.0
4108,,,0.0,0.0,0.0
4109,,,0.0,0.0,0.0
4110,,,0.0,0.0,0.0
4111,,,0.0,0.0,0.0
4112,,,0.0,0.0,0.0
4113,0.0,,0.0,0.0,0.0
4114,,,0.0,0.0,0.0
4115,0.0,,,0.0,0.0
4116,,,0.0,0.0,0.0
4117,,,0.0,0.0,0.0
4118,,,0.0,0.0,0.0
4119,0.0,,0.0,0.0,0.0
4120,0.0,,,0.0,0.0
